발생일시,월별,시간대별,관할해경서,발생해역,위도,경도,기상상태,발생원인,발생유형,사고선박수,발생인원,구조,부상,사망,실종,선 종,톤수
2020-07-29 19:54,07,19,목포,영해,34 | 40 | 59,126 | 5 | 37,양호,기상악화,방향상실,1,2,2,0,0,0,모터보트,0
2020-07-29 19:22,07,19,부안,항계 내,35 | 46 | 0,126 | 42 | 0,양호,기타 ,화재,1,0,0,0,0,0,어선,3.99
2020-07-29 19:18,07,19,제주,영해,33 | 25 | 52,126 | 12 | 51,양호,정비불량,기관손상,1,10,10,0,0,0,모터보트,3.02
2020-07-29 16:59,07,16,통영,영해,34 | 53 | 25,128 | 3 | 39,양호,연료고갈,운항저해,1,2,2,0,0,0,어선,2.42
2020-07-29 13:30,07,13,서귀포,공해,30 | 28 | 0,125 | 36 | 0,양호,안전부주의,작업 중 인명사상,1,1,1,0,0,0,어선,29
2020-07-29 13:13,07,13,제주,영해,33 | 25 | 32,126 | 15 | 43,양호,운항부주의,좌초/좌주,1,1,1,0,0,0,어선,9.77
2020-07-29 13:00,07,13,여수,영해,34 | 25 | 15,127 | 13 | 3,양호,정비불량,키손상,1,3,3,0,0,0,어선,3.59
2020-07-29 12:10,07,12,목포,영해,34 | 18 | 54,126 | 9 | 32,양호,운항부주의,부유물감김,1,11,11,0,0,0,어선,29
2020-07-29 10:20,07,10,태안,영해,36 | 38 | 56,126 | 2 | 20,저시정,정비불량,기관손상,1,4,4,0,0,0,어선,29
2020-07-29 08:52,07,08,목포,영해,34 | 41 | 21,125 | 26 | 12,양호,운항부주의,부유물감김,1,5,5,0,0,0,어선,2.68
2020-07-29 08:05,07,08,서귀포,영해,33 | 13 | 60,126 | 58 | 60,양호,운항부주의,부유물감김,1,9,9,0,0,0,어선,64
2020-07-28 20:23,07,20,제주,영해,33 | 30 | 20,126 | 27 | 0,양호,운항부주의,부유물감김,1,3,3,0,0,0,어선,3.76
2020-07-28 09:44,07,09,동해,영해,37 | 34 | 58,129 | 12 | 54,양호,정비불량,기관손상,1,5,5,0,0,0,어선,9.16
2020-07-28 08:43,07,08,통영,협수로,34 | 38 | 48,128 | 22 | 32,양호,정비불량,기관손상,1,1,1,0,0,0,어선,2.99
2020-07-28 08:28,07,08,인천,항계 내,37 | 25 | 19,126 | 35 | 39,양호,안전부주의,해양오염,1,0,0,0,0,0,유조선,149
2020-07-28 08:04,07,08,완도,항계 내,34 | 16 | 30,126 | 54 | 10,저시정,정비불량,기관손상,1,2,2,0,0,0,어선,4.96
2020-07-28 03:51,07,03,부산,영해-EEZ,34 | 44 | 7,129 | 1 | 55,양호,정비불량,기관손상,1,3,3,0,0,0,어선,4.86
2020-07-28 02:48,07,02,동해,영해-EEZ,38 | 27 | 47,131 | 2 | 7,양호,운항부주의,부유물감김,1,13,13,0,0,0,어선,27
2020-07-28 02:37,07,02,여수,영해,34 | 0 | 15,127 | 21 | 23,저시정,정비불량,기관손상,1,5,5,0,0,0,어선,17
2020-07-28 02:00,07,02,서귀포,영해-EEZ,32 | 48 | 0,127 | 0 | 0,양호,정비불량,기관손상,1,5,5,0,0,0,어선,9.77
2020-07-27 23:00,07,23,서귀포,공해,30 | 18 | 0,126 | 24 | 0,양호,정비불량,기관손상,1,9,9,0,0,0,어선,39
2020-07-27 21:00,07,21,포항,영해,36 | 6 | 0,129 | 28 | 0,양호,정비불량,기관손상,1,3,3,0,0,0,어선,6
2020-07-27 19:41,07,19,인천,영해,37 | 16 | 10,126 | 25 | 10,양호,정비불량,기관손상,1,8,8,0,0,0,낚시어선,9.77
2020-07-27 16:35,07,16,울산,영해,35 | 14 | 50,129 | 15 | 32,양호,운항부주의,부유물감김,1,2,2,0,0,0,요트,5.5
2020-07-27 14:31,07,14,창원,항계 내,35 | 7 | 3,128 | 41 | 17,양호,정비불량,기관손상,1,2,2,0,0,0,모터보트,0.5
2020-07-27 12:09,07,12,통영,협수로,34 | 47 | 47,128 | 4 | 35,양호,운항부주의,부유물감김,1,3,3,0,0,0,어선,6.5
2020-07-27 11:57,07,11,완도,항계 내,34 | 5 | 20,126 | 34 | 4,양호,기타 ,침수,1,2,2,0,0,0,어선,0.9
2020-07-27 11:55,07,11,여수,영해,34 | 26 | 52,127 | 49 | 4,저시정,정비불량,기관손상,1,5,5,0,0,0,어선,24
2020-07-27 11:11,07,11,목포,영해,35 | 23 | 27,126 | 19 | 32,양호,운항부주의,부유물감김,1,3,3,0,0,0,어선,4.66
2020-07-27 09:40,07,09,서귀포,영해,33 | 31 | 29,126 | 54 | 32,양호,운항부주의,좌초/좌주,1,8,8,0,0,0,어선,92
2020-07-26 18:39,07,18,통영,영해,34 | 32 | 58,128 | 26 | 27,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,2.51
2020-07-26 17:10,07,17,태안,영해,36 | 56 | 38,126 | 11 | 25,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,5.02
2020-07-26 16:25,07,16,부산,영해,34 | 55 | 57,128 | 58 | 15,양호,배터리 방전,운항저해,1,4,4,0,0,0,모터보트,1.9
2020-07-26 16:04,07,16,창원,영해,35 | 3 | 45,128 | 45 | 0,양호,연료고갈,운항저해,1,4,4,0,0,0,고무보트,0.26
2020-07-26 16:03,07,16,통영,협수로,34 | 55 | 17,128 | 2 | 44,양호,운항부주의,좌초/좌주,1,3,3,0,0,0,모터보트,2.5
2020-07-26 14:35,07,14,인천,항계 내,37 | 19 | 45,126 | 29 | 21,양호,정비불량,기관손상,1,19,19,0,0,0,낚시어선,9.77
2020-07-26 14:35,07,14,통영,협수로,34 | 43 | 5,128 | 38 | 45,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,2.51
2020-07-26 14:33,07,14,군산,영해,35 | 54 | 40,126 | 12 | 55,양호,정비불량,기관손상,1,7,7,0,0,0,고무보트,1.5
2020-07-26 13:55,07,13,통영,협수로,34 | 45 | 59,128 | 18 | 3,양호,정비불량,기관손상,1,1,1,0,0,0,어선,1.08
2020-07-26 13:30,07,13,목포,영해,35 | 9 | 33,125 | 57 | 19,양호,정비불량,기관손상,1,1,1,0,0,0,어선,7.93
2020-07-26 13:05,07,13,목포,영해,35 | 16 | 44,126 | 14 | 11,양호,운항부주의,좌초/좌주,1,4,4,0,0,0,예부선,80
2020-07-26 12:36,07,12,인천,영해,37 | 13 | 57,126 | 18 | 29,양호,정비불량,기관손상,1,4,4,0,0,0,고무보트,0
2020-07-26 09:28,07,09,태안,영해-EEZ,36 | 15 | 2,125 | 18 | 54,양호,운항부주의,부유물감김,1,6,6,0,0,0,어선,69
2020-07-26 09:15,07,09,포항,영해,36 | 1 | 60,129 | 43 | 60,양호,정비불량,기관손상,1,1,1,0,0,0,어선,5.78
2020-07-26 07:19,07,07,군산,영해,35 | 49 | 45,126 | 25 | 60,양호,정비불량,기관손상,1,2,2,0,0,0,어선,1.09
2020-07-26 07:02,07,07,여수,영해,34 | 41 | 39,127 | 37 | 31,양호,운항부주의,침수,1,21,21,1,0,0,어선,9.77
2020-07-26 06:58,07,06,통영,협수로,34 | 58 | 13,127 | 57 | 47,양호,정비불량,추진기손상,1,1,1,0,0,0,고무보트,0.03
2020-07-26 06:00,07,06,통영,협수로,34 | 52 | 15,128 | 14 | 15,양호,정비불량,기관손상,1,8,8,0,0,0,낚시어선,3
2020-07-25 21:53,07,21,동해,영해-EEZ,37 | 28 | 0,129 | 36 | 0,황천6급,정비불량,기관손상,1,5,5,0,0,0,어선,9.77
2020-07-25 20:00,07,20,동해,영해,37 | 31 | 43,129 | 9 | 14,양호,정비불량,키손상,1,5,5,0,0,0,어선,9.16
2020-07-25 18:04,07,18,여수,영해,34 | 23 | 7,127 | 24 | 5,저시정,운항부주의,전복,1,2,2,0,0,0,어선,1.04
2020-07-25 17:01,07,17,군산,영해-EEZ,35 | 31 | 59,125 | 24 | 0,양호,안전부주의,작업 중 인명사상,1,1,1,0,0,0,어선,135
2020-07-25 15:54,07,15,통영,영해,34 | 16 | 12,128 | 31 | 1,양호,운항부주의,부유물감김,1,6,6,0,0,0,어선,39
2020-07-25 13:06,07,13,군산,영해,35 | 55 | 50,126 | 31 | 36,양호,연료고갈,운항저해,1,2,2,0,0,0,모터보트,2.5
2020-07-25 12:50,07,12,태안,영해,36 | 34 | 48,126 | 15 | 38,양호,정비불량,추진기손상,1,3,3,0,0,0,고무보트,0
2020-07-25 11:13,07,11,완도,항계 내,34 | 28 | 10,127 | 0 | 31,양호,연료고갈,운항저해,1,5,5,0,0,0,모터보트,1.5
2020-07-25 10:26,07,10,포항,영해,36 | 15 | 0,129 | 31 | 60,양호,운항부주의,부유물감김,1,3,3,0,0,0,요트,4.5
2020-07-25 08:49,07,08,평택,영해,37 | 8 | 16,126 | 18 | 51,양호,정비불량,기관손상,1,19,19,0,0,0,낚시어선,9.77
2020-07-25 08:33,07,08,평택,영해,37 | 6 | 16,126 | 49 | 30,양호,정비불량,운항저해,1,2,2,0,0,0,고무보트,0.78
2020-07-25 08:27,07,08,평택,영해,37 | 10 | 36,126 | 38 | 17,양호,운항부주의,좌초/좌주,1,4,4,0,0,0,요트,11
2020-07-25 07:59,07,07,목포,항계 내,34 | 46 | 41,126 | 22 | 46,양호,운항부주의,충돌,1,5,5,0,0,0,어선,9.77
2020-07-25 07:59,07,07,목포,항계 내,34 | 46 | 41,126 | 22 | 46,양호,운항부주의,충돌,1,2,2,0,0,0,어선,1.86
2020-07-25 06:41,07,06,군산,영해,35 | 52 | 46,126 | 20 | 51,양호,정비불량,기관손상,1,18,18,0,0,0,낚시어선,9.77
2020-07-25 03:15,07,03,포항,항계 내,36 | 4 | 60,129 | 33 | 0,양호,운항부주의,좌초/좌주,1,1,1,0,0,0,어선,2.99
2020-07-24 17:19,07,17,제주,영해,33 | 36 | 20,126 | 35 | 39,풍랑주의보,기타 ,화재,1,298,298,0,0,0,여객선,20263
2020-07-24 15:15,07,15,부산,영해,35 | 3 | 39,128 | 53 | 4,양호,운항부주의,좌초/좌주,1,2,2,0,0,0,모터보트,3.85
2020-07-24 15:15,07,15,완도,항계 내,34 | 14 | 49,126 | 37 | 48,양호,운항부주의,부유물감김,1,3,3,0,0,0,화물선,97
2020-07-24 14:48,07,14,서귀포,항계 내,33 | 13 | 8,126 | 14 | 58,양호,관리소홀,좌초/좌주,1,2,2,0,0,0,어선,9.77
2020-07-24 07:00,07,07,서귀포,항계 내,33 | 17 | 15,126 | 45 | 2,풍랑주의보,관리소홀,전복,1,0,0,0,0,0,모터보트,1.8
2020-07-24 05:41,07,05,울진,항계 내,37 | 6 | 47,129 | 22 | 35,풍랑주의보,기상악화,표류,1,0,0,0,0,0,어선,1.27
2020-07-24 01:24,07,01,울진,항계 내,36 | 21 | 23,129 | 23 | 33,풍랑주의보,기상악화,기타,1,1,1,0,0,0,예부선,688
2020-07-23 23:18,07,23,울산,항계 내,35 | 25 | 35,129 | 21 | 13,황천4급,기상악화,침수,1,0,0,0,0,0,어선,2.59
2020-07-23 23:18,07,23,울산,항계 내,35 | 25 | 35,129 | 21 | 13,황천4급,기상악화,침수,1,0,0,0,0,0,어선,1.24
2020-07-23 23:18,07,23,울산,항계 내,35 | 25 | 35,129 | 21 | 13,황천4급,기상악화,침수,1,0,0,0,0,0,모터보트,0.71
2020-07-23 23:18,07,23,울산,항계 내,35 | 25 | 35,129 | 21 | 13,황천4급,기상악화,침수,1,0,0,0,0,0,기타,1
2020-07-23 21:18,07,21,목포,항계 내,34 | 48 | 18,126 | 21 | 33,풍랑주의보,기상악화,좌초/좌주,1,11,11,0,0,0,어선,135
2020-07-23 21:18,07,21,목포,항계 내,34 | 48 | 18,126 | 21 | 33,풍랑주의보,기상악화,좌초/좌주,1,12,12,0,0,0,어선,135
2020-07-23 18:13,07,18,평택,영해,37 | 2 | 44,126 | 31 | 24,풍랑주의보,기상악화,전복,1,0,0,0,0,0,낚시어선,9.77
2020-07-23 17:27,07,17,제주,영해-EEZ,32 | 33 | 0,124 | 58 | 0,풍랑주의보,정비불량,기관손상,1,11,11,0,0,0,어선,74
2020-07-23 16:32,07,16,부산,항계 내,35 | 5 | 4,129 | 5 | 56,양호,정비불량,기관손상,1,4,4,0,0,0,유조선,181
2020-07-23 15:30,07,15,태안,항계 내,36 | 40 | 45,126 | 8 | 6,황천6급,운항부주의,접촉,1,0,0,0,0,0,어선,29
2020-07-23 15:30,07,15,태안,항계 내,36 | 40 | 45,126 | 8 | 6,황천6급,운항부주의,접촉,1,0,0,0,0,0,관공선,22
2020-07-23 13:08,07,13,목포,영해,35 | 16 | 43,126 | 9 | 56,풍랑주의보,운항부주의,전복,1,2,1,0,1,0,예부선,50
2020-07-23 10:36,07,10,인천,영해,37 | 57 | 29,124 | 43 | 52,풍랑주의보,적재불량,해양오염,1,0,0,0,0,0,예부선,54
2020-07-23 09:38,07,09,속초,영해,38 | 15 | 25,128 | 36 | 36,양호,정비불량,침수,1,1,1,0,0,0,어선,4.13
2020-07-23 09:33,07,09,제주,항계 내,33 | 30 | 12,126 | 27 | 12,양호,관리소홀,침수,1,0,0,0,0,0,모터보트,1.49
2020-07-23 08:40,07,08,서귀포,영해,33 | 14 | 25,126 | 13 | 33,양호,정비불량,좌초/좌주,1,1,1,0,0,0,모터보트,0.41
2020-07-23 08:01,07,08,부안,영해-EEZ,35 | 19 | 0,125 | 48 | 0,풍랑주의보,정비불량,기관손상,1,5,5,0,0,0,어선,9.77
2020-07-23 06:48,07,06,인천,영해,37 | 14 | 15,126 | 29 | 30,양호,운항부주의,부유물감김,1,5,5,0,0,0,어선,6.62
2020-07-22 23:04,07,23,군산,영해,35 | 57 | 0,126 | 4 | 60,양호,운항부주의,부유물감김,1,4,4,0,0,0,어선,9.77
2020-07-22 15:54,07,15,여수,항계 내,34 | 37 | 2,127 | 58 | 13,저시정,운항부주의,접촉,1,3,3,2,0,0,어선,133
2020-07-22 15:54,07,15,여수,항계 내,34 | 37 | 2,127 | 58 | 13,저시정,운항부주의,접촉,1,23,23,0,0,0,화물선,41766
2020-07-22 15:41,07,15,통영,협수로,34 | 46 | 3,128 | 23 | 35,양호,정비불량,기관손상,1,3,3,0,0,0,어선,3.77
2020-07-22 14:54,07,14,인천,항계 내,37 | 26 | 55,126 | 33 | 20,양호,정비불량,기관손상,1,5,5,0,0,0,기타,0.5
2020-07-22 14:52,07,14,창원,협수로,34 | 55 | 27,128 | 32 | 35,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,9.77
2020-07-22 12:03,07,12,창원,영해,34 | 46 | 3,128 | 32 | 18,양호,정비불량,기관손상,1,4,4,0,0,0,어선,3
2020-07-22 12:02,07,12,속초,항계 내,38 | 12 | 38,128 | 35 | 42,양호,관리소홀,화재,1,5,5,0,0,0,화물선,487
2020-07-22 11:47,07,11,통영,협수로,34 | 42 | 9,128 | 9 | 46,양호,운항부주의,충돌,1,2,2,0,0,0,어선,3.16
2020-07-22 11:47,07,11,통영,협수로,34 | 42 | 9,128 | 9 | 46,양호,운항부주의,충돌,1,3,3,0,0,0,기타,21
2020-07-22 11:32,07,11,부산,항계 내,35 | 4 | 32,129 | 7 | 48,양호,정비불량,기관손상,1,20,20,0,0,0,화물선,27971
2020-07-22 09:08,07,09,포항,영해,35 | 43 | 0,129 | 28 | 60,양호,정비불량,기관손상,1,3,3,0,0,0,어선,1.99
2020-07-22 07:09,07,07,목포,영해,34 | 19 | 0,125 | 39 | 0,저시정,기상악화,방향상실,1,1,1,0,0,0,기타,0.7
2020-07-22 07:04,07,16,통영,협수로,34 | 39 | 25,128 | 19 | 2,양호,운항부주의,좌초/좌주,1,12,12,0,0,0,낚시어선,9.77
2020-07-22 04:39,07,16,부안,영해,35 | 30 | 24,126 | 27 | 36,양호,관리소홀,침수,1,1,1,0,0,0,기타,21
2020-07-22 03:26,07,03,통영,영해,34 | 15 | 46,128 | 7 | 41,양호,운항부주의,충돌,1,18,18,0,0,0,화물선,94879
2020-07-22 03:26,07,03,통영,영해,34 | 15 | 46,128 | 7 | 41,양호,운항부주의,충돌,1,4,4,0,0,0,어선,38
2020-07-22 03:00,07,03,서귀포,공해,27 | 58 | 0,123 | 22 | 60,양호,운항부주의,접촉,1,8,8,0,0,0,어선,29
2020-07-22 03:00,07,03,서귀포,공해,27 | 58 | 0,123 | 22 | 60,양호,운항부주의,접촉,1,9,9,0,0,0,어선,29
2020-07-22 01:53,07,01,부안,항계 내,35 | 34 | 60,126 | 28 | 60,양호,관리소홀,표류,1,1,1,0,0,0,모터보트,0.5
2020-07-21 15:42,07,15,완도,항계 내,34 | 19 | 9,126 | 29 | 47,양호,연료고갈,운항저해,1,2,2,0,0,0,고무보트,0.1
2020-07-21 15:29,07,15,목포,영해,34 | 2 | 44,125 | 7 | 27,양호,운항부주의,침수,1,3,3,0,0,0,예부선,78
2020-07-21 04:40,07,04,울진,영해,36 | 20 | 59,129 | 24 | 56,양호,운항부주의,충돌,1,2,2,0,0,0,어선,6.48
2020-07-21 04:40,07,04,울진,영해,36 | 20 | 59,129 | 24 | 56,양호,운항부주의,충돌,1,1,1,0,0,0,어선,1.98
2020-07-21 04:20,07,04,창원,항계 내,34 | 51 | 51,128 | 43 | 45,양호,관리소홀,침몰,1,0,0,0,0,0,어선,2.93
2020-07-20 07:51,07,07,완도,항계 내,34 | 16 | 21,126 | 47 | 17,양호,운항부주의,침수,1,1,1,0,0,0,어선,2.97
2020-07-20 06:13,07,06,목포,항계 내,34 | 47 | 46,126 | 15 | 54,풍랑주의보,정비불량,기관손상,1,2,2,0,0,0,예부선,49
2020-07-20 01:50,07,01,부산,항계 내,35 | 7 | 14,129 | 3 | 2,양호,운항부주의,접촉,1,7,7,0,0,0,유조선,549
2020-07-20 01:50,07,01,부산,항계 내,35 | 7 | 14,129 | 3 | 2,양호,운항부주의,접촉,1,0,0,0,0,0,관공선,885
2020-07-19 18:58,07,18,여수,항계 내,34 | 43 | 41,127 | 43 | 30,저시정,정비불량,기타,1,0,0,0,0,0,어선,116
2020-07-19 18:20,07,18,목포,영해,34 | 58 | 53,125 | 50 | 57,풍랑주의보,운항부주의,부유물감김,1,11,11,0,0,0,어선,79
2020-07-19 15:41,07,15,울진,영해,36 | 22 | 58,129 | 25 | 0,양호,정비불량,기관손상,1,2,2,0,0,0,모터보트,2.6
2020-07-19 11:01,07,11,울진,항계 내,37 | 3 | 0,129 | 25 | 0,양호,정비불량,기관손상,1,1,1,0,0,0,모터보트,0.68
2020-07-19 09:02,07,09,서귀포,영해,33 | 14 | 32,126 | 49 | 26,양호,정비불량,기관손상,1,6,6,0,0,0,어선,9.77
2020-07-19 03:22,07,03,완도,항계 내,34 | 20 | 59,126 | 28 | 32,양호,정비불량,화재,1,0,0,0,0,0,어선,3.41
2020-07-18 20:18,07,20,평택,영해,37 | 0 | 43,126 | 42 | 51,양호,정비불량,기관손상,1,3,3,0,0,0,예부선,31
2020-07-18 19:13,07,19,제주,영해,33 | 31 | 0,126 | 27 | 0,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,3
2020-07-18 16:34,07,16,목포,영해,34 | 19 | 27,126 | 12 | 7,양호,운항부주의,부유물감김,1,6,6,0,0,0,어선,85
2020-07-18 14:23,07,14,통영,협수로,34 | 44 | 16,128 | 34 | 47,양호,정비불량,기관손상,1,5,5,0,0,0,어선,1.3
2020-07-18 13:51,07,13,목포,영해,34 | 18 | 5,125 | 40 | 16,양호,운항부주의,부유물감김,1,11,11,0,0,0,어선,9.77
2020-07-18 13:20,07,13,울진,영해,37 | 4 | 28,129 | 24 | 59,양호,운항부주의,좌초/좌주,1,1,1,0,0,0,어선,4.99
2020-07-18 11:45,07,11,속초,영해,38 | 26 | 40,128 | 27 | 15,양호,운항부주의,좌초/좌주,1,1,1,0,0,0,요트,2.6
2020-07-18 08:17,07,08,동해,영해,37 | 20 | 48,129 | 15 | 55,양호,연료고갈,운항저해,1,3,3,0,0,0,모터보트,0.43
2020-07-18 08:09,07,08,부안,영해,35 | 31 | 60,126 | 28 | 0,양호,정비불량,기관손상,1,3,3,0,0,0,모터보트,1
2020-07-18 08:08,07,08,울진,영해-EEZ,36 | 43 | 0,129 | 43 | 0,양호,배터리 방전,운항저해,1,2,2,0,0,0,모터보트,0.7
2020-07-18 08:02,07,08,부안,영해,35 | 35 | 16,126 | 24 | 9,양호,배터리 방전,운항저해,1,4,4,0,0,0,고무보트,0.5
2020-07-18 07:46,07,07,인천,영해,37 | 24 | 55,126 | 23 | 34,양호,정비불량,추진기손상,1,1,1,0,0,0,모터보트,0.1
2020-07-17 19:21,07,19,제주,영해,33 | 55 | 38,126 | 19 | 28,양호,정비불량,기관손상,1,4,4,0,0,0,어선,5.85
2020-07-17 15:53,07,15,인천,영해,37 | 15 | 38,126 | 16 | 8,양호,정비불량,기관손상,1,21,21,0,0,0,낚시어선,9.77
2020-07-17 14:37,07,14,제주,영해,33 | 20 | 57,126 | 10 | 6,양호,정비불량,추진기손상,1,7,7,0,0,0,모터보트,2.03
2020-07-17 12:55,07,12,통영,협수로,34 | 52 | 50,128 | 15 | 33,양호,운항부주의,접촉,1,12,12,6,0,0,낚시어선,6.03
2020-07-17 12:53,07,12,목포,항계 내,34 | 48 | 23,126 | 21 | 52,양호,정비불량,침수,1,0,0,0,0,0,어선,2.94
2020-07-17 12:37,07,12,태안,영해,36 | 27 | 50,126 | 26 | 12,양호,정비불량,기관손상,1,10,10,0,0,0,어선,6.6
2020-07-17 11:18,07,11,태안,항계 내,36 | 25 | 32,126 | 25 | 57,양호,안전부주의,침수,1,0,0,0,0,0,어선,4.99
2020-07-17 05:28,07,05,포항,영해-EEZ,36 | 13 | 0,129 | 49 | 60,양호,정비불량,기관손상,1,2,2,0,0,0,어선,9.77
2020-07-17 04:43,07,04,여수,영해,34 | 38 | 8,127 | 39 | 16,저시정,정비불량,기관손상,1,10,10,0,0,0,어선,4.01
2020-07-16 19:35,07,19,태안,영해,36 | 37 | 32,126 | 17 | 39,양호,정비불량,추진기손상,1,2,2,0,0,0,고무보트,0.5
2020-07-16 18:02,07,18,목포,영해,34 | 5 | 47,126 | 10 | 6,양호,운항부주의,부유물감김,1,6,6,0,0,0,낚시어선,9.77
2020-07-16 17:00,07,17,완도,항계 내,34 | 17 | 35,126 | 33 | 18,양호,정비불량,기관손상,1,1,1,0,0,0,어선,2.26
2020-07-16 14:04,07,14,울산,영해,35 | 21 | 20,129 | 22 | 3,양호,운항부주의,부유물감김,1,1,1,0,0,0,모터보트,4.7
2020-07-16 13:40,07,13,서귀포,영해,33 | 14 | 26,126 | 34 | 29,양호,정비불량,기관손상,1,11,11,0,0,0,낚시어선,3
2020-07-16 13:37,07,13,통영,항계 내,34 | 55 | 42,128 | 3 | 25,양호,관리소홀,전복,1,0,0,0,0,0,어선,0.91
2020-07-16 13:03,07,13,여수,영해,34 | 24 | 7,127 | 16 | 51,양호,정비불량,기관손상,1,2,2,0,0,0,어선,1.3
2020-07-16 12:24,07,12,서귀포,영해,33 | 13 | 42,126 | 33 | 58,양호,정비불량,기관손상,1,11,11,0,0,0,모터보트,4.49
2020-07-16 10:25,07,10,군산,영해-EEZ,35 | 2 | 12,125 | 4 | 36,양호,운항부주의,부유물감김,1,10,10,0,0,0,어선,33
2020-07-16 09:59,07,09,여수,항계 내,34 | 44 | 6,127 | 45 | 6,양호,정비불량,기관손상,1,1,1,0,0,0,기타,96
2020-07-16 09:50,07,09,울진,항계 내,36 | 28 | 59,129 | 26 | 2,황천6급,기상악화,침몰,1,0,0,0,0,0,어선,4.84
2020-07-16 08:48,07,08,완도,항계 내,34 | 19 | 2,126 | 45 | 12,양호,관리소홀,침수,1,0,0,0,0,0,기타,18
2020-07-16 08:35,07,08,동해,영해,37 | 26 | 53,129 | 17 | 48,양호,안전부주의,작업 중 인명사상,1,1,1,1,0,0,어선,3.65
2020-07-16 07:01,07,07,서귀포,영해-EEZ,32 | 54 | 24,126 | 41 | 14,양호,운항부주의,부유물감김,1,5,5,0,0,0,어선,29
2020-07-16 05:09,07,05,포항,영해,36 | 5 | 26,129 | 28 | 45,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,4.63
2020-07-15 16:32,07,16,목포,영해,35 | 2 | 8,126 | 6 | 14,양호,운항부주의,부유물감김,1,4,4,0,0,0,기타,125
2020-07-15 14:00,07,14,창원,영해,34 | 54 | 22,128 | 49 | 35,양호,운항부주의,충돌,1,34,34,0,0,0,화물선,68871
2020-07-15 14:00,07,14,창원,영해,34 | 54 | 22,128 | 49 | 35,양호,운항부주의,충돌,1,30,30,0,0,0,기타,1180
2020-07-15 13:54,07,13,서귀포,항계 내,33 | 14 | 12,126 | 33 | 59,양호,정비불량,기관손상,1,9,9,0,0,0,어선,22
2020-07-15 06:40,07,06,보령,영해,36 | 8 | 55,126 | 28 | 28,양호,정비불량,기관손상,1,3,3,0,0,0,고무보트,0.5
2020-07-15 06:26,07,06,목포,항계 내,35 | 22 | 13,126 | 24 | 55,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,3.97
2020-07-14 20:15,07,20,목포,영해,35 | 3 | 8,126 | 11 | 4,양호,운항부주의,접촉,1,7,7,0,0,0,어선,15
2020-07-14 20:15,07,20,목포,영해,35 | 3 | 8,126 | 11 | 4,양호,운항부주의,접촉,1,6,6,0,0,0,어선,15
2020-07-14 19:18,07,19,창원,항계 내,35 | 3 | 34,128 | 46 | 42,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,0.88
2020-07-14 19:13,07,19,창원,영해,35 | 5 | 54,128 | 46 | 46,양호,정비불량,기관손상,1,1,1,0,0,0,모터보트,0.26
2020-07-14 12:26,07,12,부산,항계 내,35 | 7 | 21,129 | 3 | 9,양호,정비불량,해양오염,1,0,0,0,0,0,유조선,143
2020-07-14 07:31,07,07,평택,영해,37 | 5 | 35,126 | 36 | 40,양호,정비불량,기관손상,1,18,18,0,0,0,화물선,9940
2020-07-13 09:31,07,09,여수,항계 내,34 | 43 | 55,127 | 47 | 40,저시정,운항부주의,충돌,1,36,36,0,0,0,어선,1364
2020-07-13 09:31,07,09,여수,항계 내,34 | 43 | 55,127 | 47 | 40,저시정,운항부주의,충돌,1,13,13,0,0,0,화물선,4105
